p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_symbol
0	-0.266306166066661	0.753	0.449	0	RPS6KB1
0	0.611387408239392	0.946	0.66	0	RPS6KC1
0	0.542931819821105	0.72	0.203	0	RPS6KL1
0	0.503945005675938	0.743	0.205	0	RPS8
0	0.293197795532028	0.413	0.106	0	RRAGA
0	1.02278943498817	0.61	0.295	0	RRAS2
0	0.640668732150664	0.416	0.131	0	RRN3P3
0	0.680400335322556	0.638	0.229	0	RRP15
0	0.306099769712618	0.643	0.22	0	RSBN1
0	0.936486125862852	0.39	0.077	0	RSL24D1
0	1.6475016182768	0.621	0.13	0	RSPH3
0	3.4052387935787	0.695	0.31	0	RSPO2
0	1.36158821509583	0.968	0.564	0	RTF1
0	-4.6609066147409	0.04	0.225	0	RTKN
0	2.28871782645189	0.998	0.571	0	RTN1
0	1.62051470710142	0.426	0.084	0	RTN2
0	0.973508298444216	0.998	0.777	0	RTN3
0	0.473021553641157	0.575	0.201	0	RTN3P1
0	1.33793052812882	0.302	0.033	0	RTN4R
0	2.4247275870525	0.835	0.573	0	RTN4RL1
0	1.58601984954676	0.797	0.146	0	RUNDC3A
0	3.08023445840789	0.892	0.19	0	RUNDC3B
0	1.47662447162944	0.905	0.432	0	RUNX1T1
0	1.54435887331593	0.623	0.097	0	RUSC1
0	5.04926151937554	0.605	0.23	0	RXFP1
0	4.72294393273207	0.993	0.785	0	RYR2
0	-1.24389110944149	0.01	0.134	0	S100A1
0	-6.28489833839845	0.059	0.577	0	S100B
0	0.536764748391169	0.889	0.564	0	SACS
0	-3.44834336034674	0.049	0.213	0	SALL1
0	0.336984638976045	0.979	0.66	0	SAMD12
0	3.91613520492408	0.716	0.462	0	SAMD5
0	0.396727072846632	0.526	0.183	0	SAMM50
0	0.533005528053059	0.633	0.206	0	SAP18
0	0.736855740426538	0.959	0.48	0	SARAF
0	0.877181538114415	0.858	0.307	0	SARS
0	-2.51682507751265	0.872	0.939	0	SASH1
0	1.64829273536389	0.823	0.254	0	SATB1
0	1.75928595094611	0.63	0.145	0	SATB1.AS1
0	3.36044703882605	0.784	0.262	0	SATB2
0	1.06083810792774	0.443	0.088	0	SAXO2
0	1.16554792453128	0.415	0.129	0	SBDSP1
0	2.80917431285365	0.673	0.319	0	SBK1
0	1.86854431925533	0.979	0.683	0	SCAI
0	0.82724455744393	0.874	0.418	0	SCAMP1
0	1.55360825872342	0.918	0.308	0	SCAMP5
0	-0.28164025467881	0.784	0.525	0	SCAP
0	-5.83733717424054	0.173	0.533	0	SCD
0	-2.36193632092227	0.888	0.851	0	SCD5
0	-0.620562091575505	0.012	0.274	0	SCDP1
0	2.90466585621694	0.644	0.104	0	SCG2
0	1.68978416701419	0.889	0.233	0	SCG5
0	0.878876222375571	0.498	0.098	0	SCHIP1
0	0.379443544539306	0.962	0.656	0	SCMH1
0	1.50407895947492	0.954	0.227	0	SCN1A
0	0.995840989545203	0.53	0.11	0	SCN1B
0	3.151872038653	0.997	0.323	0	SCN2A
0	2.10477385777511	0.622	0.077	0	SCN2B
0	2.00849485643301	0.979	0.233	0	SCN3A
0	3.62536672003107	0.766	0.086	0	SCN3B
0	2.26351977046028	0.306	0.025	0	SCN4B
0	3.05086926055309	0.977	0.422	0	SCN8A
0	0.869956106073454	0.479	0.163	0	SCN9A
0	1.37279272614634	0.688	0.163	0	SCOC
0	0.301096046171626	0.629	0.272	0	SCPEP1
0	0.468679339956463	0.762	0.283	0	SCRN1
0	1.46121103928083	0.291	0.008	0	SCRT1
0	0.252297524031253	0.635	0.235	0	SDAD1
0	0.65991254030253	0.59	0.205	0	SDHAP3
0	0.388368757640579	0.719	0.261	0	SEC16A
0	1.02777086714128	0.585	0.224	0	SEC24D
0	0.530018228773233	0.421	0.095	0	SEC61G
0	-0.288371753635275	0.813	0.512	0	SEC63
0	-5.88660689353655	0.016	0.185	0	SELENBP1
0	-5.37450900355289	0.029	0.339	0	SEMA3B
0	2.81352664452316	0.672	0.098	0	SEMA4F
0	1.29101075123167	0.504	0.162	0	SEMA5B
0	-2.7657979775585	0.434	0.624	0	SEMA6A
0	1.63126121625735	0.783	0.365	0	SEMA6B
0	0.944658679012739	0.782	0.534	0	SEMA6D
0	-0.371990258127312	0.745	0.417	0	SEP15
0	-4.83682954340468	0.057	0.263	0	SEPP1
0	1.57795456006974	0.875	0.347	0	SEPT11
0	0.61359206581538	0.761	0.52	0	SEPT6
0	0.57243853057001	0.888	0.459	0	SEPT7P2
0	0.953037459920576	0.798	0.268	0	SERGEF
0	0.84934806377474	0.92	0.401	0	SERINC1
0	0.776217761043494	0.854	0.353	0	SERINC3
0	0.807428382808641	0.703	0.177	0	SERP2
0	1.57172934134227	0.944	0.408	0	SERPINI1
0	0.524931522257622	0.811	0.342	0	SESN3
0	1.54159944503213	0.985	0.573	0	SETBP1
0	0.873449155094076	0.527	0.238	0	SEZ6
0	1.95274679976783	0.965	0.382	0	SEZ6L2
0	0.38469632371068	0.813	0.593	0	SFI1
0	4.85925378043864	0.548	0.022	0	SFTA1P
0	1.36089705772941	0.91	0.753	0	SGCZ
0	0.894387547627026	0.491	0.106	0	SGK494
0	1.8511681602494	0.503	0.196	0	SGPP2
0	1.33847696137485	0.898	0.541	0	SGSM1
0	0.626725344319913	0.636	0.209	0	SGSM3
0	1.53425999908779	0.623	0.189	0	SGTB
0	3.25545391645539	0.298	0.007	0	SH2D5
0	1.51374482403164	0.711	0.184	0	SH3BGRL2
0	-4.01943175192404	0.089	0.256	0	SH3BP2
0	0.692847513771552	0.577	0.218	0	SH3BP5
0	4.09179227690291	0.929	0.254	0	SH3GL2
0	0.311488681146279	0.888	0.459	0	SH3PXD2A
0	-6.88468449739964	0.027	0.342	0	SH3TC2
0	2.89565208936667	0.764	0.229	0	SHANK1
0	2.67052854414083	0.974	0.637	0	SHANK2
0	0.627806180726202	0.911	0.375	0	SHC3
0	0.361387950655921	0.784	0.539	0	SHISA6
0	1.74383081337017	0.952	0.747	0	SHISA9
0	-7.18059794424055	0.22	0.57	0	SHROOM4
0	3.41445105719991	0.745	0.183	0	SIDT1
0	-1.90832537014562	0.987	0.928	0	SIK3
0	0.91107364271511	0.847	0.519	0	SIMC1
0	1.16846565256093	0.995	0.919	0	SIPA1L1
0	-0.696289755144961	0.806	0.491	0	SIPA1L2
0	-0.259841245694926	0.836	0.433	0	SIRPA
0	0.391564002145424	0.495	0.149	0	SIRT3
0	0.823670556369922	0.644	0.19	0	SIRT5
0	-0.650076455995911	0.637	0.304	0	SKAP2
0	-0.322509950430948	0.65	0.323	0	SKIL
0	0.721713541501921	0.875	0.386	0	SKP1
0	3.77993289768148	0.906	0.069	0	SLC12A5
0	1.77251845264748	0.606	0.23	0	SLC12A8
0	-5.26176159052134	0.022	0.176	0	SLC14A1
0	0.982482849807444	0.537	0.194	0	SLC16A14
0	1.88340758351845	0.866	0.31	0	SLC16A7
0	3.06458246723783	0.749	0.081	0	SLC17A7
0	0.443222253986618	0.744	0.306	0	SLC1A1
0	-8.35807800455338	0.131	0.819	0	SLC1A3
0	0.397474803828511	0.625	0.235	0	SLC20A1
0	0.599903967742039	0.939	0.354	0	SLC22A17
0	5.11604778991054	0.562	0.212	0	SLC22A24
0	5.6557540984587	0.63	0.259	0	SLC22A25
0	1.63956788163731	0.433	0.044	0	SLC24A5
0	1.16399093003864	0.963	0.504	0	SLC25A12
0	1.37408583165709	0.44	0.083	0	SLC25A14
0	-5.2885913437057	0.128	0.341	0	SLC25A18
0	0.775147793433428	0.311	0.039	0	SLC25A22
0	0.445091538264079	0.653	0.314	0	SLC25A23
0	0.327810468350901	0.503	0.214	0	SLC25A24
0	0.720131573729183	0.738	0.256	0	SLC25A3
0	0.388274482725903	0.906	0.412	0	SLC25A36
0	1.02693143994359	0.688	0.143	0	SLC25A4
0	0.423908406805837	0.602	0.167	0	SLC25A40
0	0.257619699831161	0.764	0.285	0	SLC25A46
0	2.61629265681394	0.535	0.025	0	SLC26A10
0	3.84648510377694	0.456	0.099	0	SLC26A4
0	2.4953611915717	0.284	0.012	0	SLC26A4.AS1
0	0.273689378949256	0.542	0.214	0	SLC27A4
0	1.85148939525485	0.59	0.058	0	SLC29A1
0	0.514609238842429	0.686	0.246	0	SLC2A11
0	1.95604139282653	0.974	0.457	0	SLC2A13
0	1.65406082701436	0.521	0.12	0	SLC2A3
0	1.28189313371113	0.381	0.047	0	SLC2A6
0	3.48752284344286	0.479	0.058	0	SLC30A3
0	-0.316484206736066	0.679	0.325	0	SLC30A7
0	1.31709230575642	0.87	0.243	0	SLC35A1
0	-5.32384608583422	0.386	0.609	0	SLC35D2
0	2.96904749596296	0.942	0.521	0	SLC35F3
0	1.10383260737197	0.679	0.191	0	SLC36A1
0	0.683794598324538	0.765	0.288	0	SLC36A4
0	0.438249803483112	0.416	0.118	0	SLC37A1
0	0.662666860783919	0.752	0.464	0	SLC37A3
0	0.650768250612673	0.906	0.393	0	SLC38A1
0	2.24352761231803	0.457	0.098	0	SLC38A11
0	1.3082919075716	0.829	0.315	0	SLC38A6
0	0.635635939149137	0.942	0.511	0	SLC39A10
0	0.954535424307221	0.581	0.327	0	SLC39A14
0	1.34988418471378	0.498	0.162	0	SLC3A1
0	2.1330215944835	0.871	0.283	0	SLC41A2
0	0.782162466842011	0.526	0.175	0	SLC41A3
0	2.76771210177234	0.956	0.589	0	SLC44A5
0	-3.65689587476089	0.027	0.135	0	SLC45A3
0	1.15660835498218	0.571	0.191	0	SLC45A4
0	4.19350701895558	0.997	0.473	0	SLC4A10
0	0.535408278347445	0.543	0.181	0	SLC4A1AP
0	1.28909371484863	0.419	0.071	0	SLC4A3
0	-0.700264699379492	0.781	0.434	0	SLC4A7
0	-6.77000717104064	0.526	0.692	0	SLC5A11
0	0.657813317838932	0.433	0.108	0	SLC5A3
0	2.51011792559588	0.708	0.26	0	SLC5A4
0	-0.435038170652653	0.385	0.734	0	SLC6A1
0	1.87586482003322	0.695	0.113	0	SLC6A15
0	3.58823895275551	0.78	0.063	0	SLC6A17
0	4.35986472237686	0.607	0.039	0	SLC6A7
0	-0.289497081946745	0.47	0.141	0	SLC7A1
0	-4.66896162987177	0.15	0.344	0	SLC7A11
0	-0.253814235943665	0.75	0.344	0	SLC7A6
0	1.91947479597512	0.663	0.221	0	SLC7A8
0	0.937469659169208	0.954	0.586	0	SLC8A1
0	2.67901436697395	0.881	0.384	0	SLC8A1.AS1
0	3.3630373643283	0.77	0.279	0	SLC8A2
0	1.34176990061732	0.815	0.254	0	SLC8A3
0	1.42410904879824	0.361	0.072	0	SLC9A5
0	0.938228378857351	0.691	0.282	0	SLC9A6
0	-2.88804164239575	0.623	0.85	0	SLC9A9
0	1.77646560032628	0.765	0.155	0	SLC9B2
0	-7.27364400483853	0.272	0.521	0	SLCO1A2
0	-5.96924266794555	0.083	0.313	0	SLCO1C1
0	0.406258262859263	0.743	0.234	0	SLIRP
0	2.66217523209635	0.696	0.269	0	SLIT1
0	1.72046744633983	0.746	0.442	0	SLIT2
0	3.67616056915608	0.838	0.748	0	SLIT3
0	0.398140500139323	0.594	0.149	0	SLITRK1
0	2.78722003323819	0.652	0.059	0	SLITRK4
0	2.47200699800618	0.422	0.017	0	SLITRK5
0	1.08991328282795	0.568	0.138	0	SLU7
0	0.272057193875552	0.627	0.291	0	SMAD1
0	0.338876886115753	0.923	0.585	0	SMAP1
0	-0.69288691139845	0.859	0.499	0	SMAP2
0	0.609706564645897	0.675	0.266	0	SMARCA1
0	0.48227556418385	0.507	0.119	0	SMDT1
0	-0.39262368029694	0.677	0.327	0	SMG7
0	0.582633443884665	0.366	0.072	0	SMIM12
0	0.789754880810051	0.552	0.183	0	SMIM13
0	2.33159604729815	0.534	0.073	0	SMIM17
0	1.22606941734157	0.436	0.076	0	SMIM8
0	-3.81802396825407	0.16	0.37	0	SMOC1
0	1.47005727285128	0.538	0.157	0	SMPD3
0	0.664198073549273	0.735	0.271	0	SMS
0	1.55663728929564	0.558	0.156	0	SMYD2
0	0.808253377840504	0.996	0.877	0	SMYD3
0	2.68627122606152	0.998	0.445	0	SNAP25
0	1.54434241351473	0.743	0.405	0	SNAP25.AS1
0	2.34560224882417	0.986	0.391	0	SNAP91
0	0.307558725959717	0.771	0.343	0	SNAPC3
0	0.899476937069942	0.837	0.462	0	SNCA
0	2.17107827900718	0.817	0.09	0	SNCB
0	0.599162485083418	0.583	0.192	0	SNED1
0	2.57475245203315	0.623	0.067	0	SNHG24
0	0.686800502851161	0.434	0.073	0	SNHG3
0	0.560537949375664	0.558	0.165	0	SNHG6
0	-0.302695293938774	0.825	0.324	0	SNHG9
0	1.24061009378478	0.411	0.053	0	SNN
0	0.69676201484042	0.409	0.074	0	SNORA8
0	1.94702923844744	0.414	0.023	0	SNORD113.3
0	2.36811287237885	0.373	0.017	0	SNORD114.3
0	4.73356732290185	0.991	0.207	0	SNORD115.
0	2.12989717419249	0.823	0.155	0	SNORD116.
0	0.351711545766751	0.461	0.134	0	SNORD47
0	0.867795873775802	0.784	0.21	0	SNPH
0	1.21897838118326	0.368	0.06	0	SNRNP25
0	0.414256373963969	0.713	0.2	0	SNRNP27
0	0.510783610402452	0.681	0.194	0	SNRPA1
0	0.252849942240712	0.483	0.182	0	SNRPC
0	0.505592249937304	0.444	0.121	0	SNRPE
0	3.79621827156664	0.908	0.502	0	SNRPN
0	1.59589294350194	0.895	0.629	0	SNTB2
0	1.94324792949334	0.995	0.705	0	SNTG1
0	1.49855581645811	0.586	0.049	0	SNURF
0	1.84973708637962	0.848	0.285	0	SNX10
0	-0.317508834372232	0.795	0.394	0	SNX13
0	0.575059764509089	0.821	0.446	0	SNX3
0	1.27063078706107	0.769	0.288	0	SNX32
0	0.340223416955852	0.967	0.602	0	SOBP
0	0.708895796615658	0.613	0.189	0	SOCS5
0	0.344854844598057	0.755	0.3	0	SOD1
0	1.21438304932991	0.458	0.119	0	SOD2
0	1.72602614197881	0.773	0.162	0	SOGA3
0	4.13345430946051	0.442	0.005	0	SOHLH1
0	-1.11965147539801	0.996	0.963	0	SON
0	2.47877090911109	0.963	0.494	0	SORBS2
0	1.71783787281972	0.977	0.96	0	SORCS1
0	1.11740876260612	0.817	0.462	0	SORCS3
0	0.257675593231355	0.958	0.656	0	SOS1
0	-4.88079663532719	0.009	0.189	0	SOX10
0	1.09276415141242	0.34	0.038	0	SOX15
0	-3.55017936712586	0.126	0.457	0	SOX2
0	-1.9541657363199	0.855	0.923	0	SOX2.OT
0	1.03457462673249	0.482	0.184	0	SPAG1
0	1.09147370246365	0.966	0.751	0	SPAG16
0	0.715237318802032	0.57	0.169	0	SPAG5.AS1
0	-3.98628639011371	0.359	0.631	0	SPATA13
0	1.03474470341152	0.53	0.216	0	SPATA6L
0	0.724166666070104	0.851	0.369	0	SPATA7
0	0.928923551093433	0.921	0.67	0	SPATS2
0	0.409727512993916	0.846	0.464	0	SPATS2L
0	-0.303709153242182	0.746	0.317	0	SPCS2
0	-0.273007411622312	0.571	0.18	0	SPCS3
0	0.287889231191588	0.564	0.282	0	SPDYA
0	2.829477139221	0.263	0.012	0	SPEF1
0	1.83489697956347	0.697	0.255	0	SPEF2
0	0.875317798522171	0.6	0.155	0	SPEG
0	3.98532723640164	0.424	0.167	0	SPHKAP
0	0.43149261266745	0.991	0.873	0	SPIDR
0	0.754520015954093	0.455	0.104	0	SPIN3
0	2.20682674366626	0.59	0.15	0	SPINT2
0	0.738974809415945	0.603	0.312	0	SPIRE2
0	0.754378361099982	0.767	0.255	0	SPOCK2
0	-6.80103349165197	0.078	0.502	0	SPP1
0	1.00170086757253	0.442	0.087	0	SPRYD3
0	1.1903763498599	0.978	0.551	0	SPTAN1
0	2.08865827508864	0.688	0.148	0	SPTBN2
0	2.39820504292063	0.987	0.591	0	SPTBN4
0	3.34425567335453	0.465	0.035	0	SPTSSB
0	-0.364602148001206	0.783	0.408	0	SQSTM1
0	-3.06596332287516	0.535	0.726	0	SRGAP1
0	-2.35918032857617	0.871	0.582	0	SRGAP2B
0	0.297237808501799	0.967	0.707	0	SRGAP3
0	0.782392115784597	0.435	0.108	0	SRM
0	0.307961224487449	0.664	0.258	0	SRP72
0	0.334617025842694	0.656	0.295	0	SRP9
0	1.55463923290452	0.897	0.374	0	SRPK1
0	4.15702372775397	0.978	0.554	0	SRRM3
0	5.35770629880219	0.96	0.416	0	SRRM4
0	2.43339218816295	0.361	0.053	0	SRSF11P1
0	0.296530982378751	0.61	0.212	0	SS18L1
0	0.338935867616712	0.408	0.084	0	SS18L2
0	0.279247719648665	0.728	0.243	0	SSB
0	1.23134465200385	0.587	0.103	0	SSBP4
0	-0.374024497314376	0.727	0.392	0	SSR1
0	0.464474139472938	0.376	0.08	0	SSRP1
0	2.23503675053811	0.285	0.029	0	SSTR2
0	0.706368114212934	0.695	0.347	0	SSU72
0	2.18051998069839	0.829	0.178	0	SSX2IP
0	-8.41624321584264	0.226	0.626	0	ST18
0	1.42526467201037	0.716	0.204	0	ST6GAL2
0	4.42213816603036	0.815	0.295	0	ST6GALNAC5
0	0.677161943792294	0.898	0.448	0	ST7
0	1.17115546640107	0.856	0.457	0	ST8SIA1
0	3.28514192193326	0.884	0.068	0	ST8SIA3
0	2.46781140556778	0.812	0.17	0	ST8SIA5
0	2.21420881835952	0.37	0.05	0	STAC2
0	0.678636145137664	0.603	0.112	0	STAMBPL1
0	0.324708763588801	0.508	0.159	0	STARD10
0	1.05715636071265	0.537	0.1	0	STARD4
0	2.24764399649886	0.645	0.306	0	STARD4.AS1
0	3.8662809704007	0.724	0.232	0	STAT4
0	0.580885963458571	0.989	0.821	0	STAU2
0	2.25707030177649	0.543	0.054	0	STEAP2
0	0.812242169817029	0.53	0.173	0	STK36
0	0.376332528763058	0.703	0.317	0	STK38L
0	-0.316039693669222	0.727	0.42	0	STK4
0	1.13452614737244	0.92	0.398	0	STMN1
0	2.43154803677247	0.882	0.122	0	STMN2
0	1.7031615071008	0.804	0.15	0	STMN3
0	0.72221018190671	0.97	0.617	0	STOX2
0	0.894825601816286	0.7	0.221	0	STRAP
0	1.8567936666062	0.985	0.51	0	STRBP
0	2.20837877667963	0.799	0.212	0	STRC
0	1.22181754029361	0.608	0.273	0	STS
0	3.07825886955714	0.758	0.154	0	STX1A
0	1.82160292522636	0.677	0.129	0	STX1B
0	0.495903461761389	0.642	0.263	0	STX2
0	1.39546584141503	0.631	0.133	0	STX3
0	2.46941034045038	0.993	0.473	0	STXBP1
0	0.926120945662626	0.984	0.67	0	STXBP5
0	2.99206081092334	0.804	0.294	0	STXBP5.AS1
0	4.20609966778831	0.998	0.715	0	STXBP5L
0	3.62774269643331	0.387	0.094	0	STYK1
0	0.899440456906084	0.788	0.25	0	SUB1
0	0.835228824548882	0.703	0.307	0	SUCLA2
0	0.583406227927646	0.957	0.574	0	SUGP2
0	0.866643358448195	0.68	0.206	0	SULT1A1
0	2.51499805742706	0.786	0.062	0	SULT4A1
0	1.20541214396273	0.744	0.321	0	SUMO1
0	0.574330444060534	0.717	0.296	0	SUMO2
0	1.12909330459761	0.401	0.062	0	SUMO3
0	0.445878738582517	0.795	0.366	0	SUPT16H
0	-0.265262355079524	0.673	0.317	0	SUPT20H
0	0.6526936398126	0.973	0.753	0	SUPT3H
0	0.432292396238459	0.586	0.195	0	SUPV3L1
0	2.13120624485504	0.845	0.248	0	SUSD4
0	2.09149394884239	0.853	0.112	0	SV2A
0	3.54854361888826	0.835	0.376	0	SV2B
0	3.7491756511055	0.829	0.255	0	SVOP
0	3.15675990485714	0.893	0.183	0	SYBU
0	3.38497201997253	0.592	0.248	0	SYCE1
0	2.22803508638448	0.759	0.189	0	SYN1
0	3.60826696313118	0.977	0.389	0	SYN2
0	3.03293323471815	0.92	0.615	0	SYN3
0	0.455978608100288	0.997	0.759	0	SYNE1
0	0.48995135528854	0.877	0.379	0	SYNGR1
0	3.09994882650947	0.628	0.022	0	SYNGR3
0	1.21011574724749	0.886	0.369	0	SYNJ1
0	0.55778980017121	0.41	0.083	0	SYNJ2BP
0	2.42650099555518	0.535	0.123	0	SYNPO
0	3.27579984301174	0.719	0.178	0	SYNPO2
0	4.98982053646972	0.728	0.316	0	SYNPR
0	2.48292707526327	0.964	0.19	0	SYP
0	1.29634751222893	0.476	0.028	0	SYP.AS1
0	4.9044557294439	0.998	0.501	0	SYT1
0	2.34794093713484	0.61	0.199	0	SYT12
0	3.33480602528968	0.635	0.063	0	SYT13
0	1.2910254597732	0.957	0.495	0	SYT14
0	2.9060498317036	0.981	0.387	0	SYT16
0	1.5952794235901	0.375	0.071	0	SYT3
0	3.10572036181473	0.686	0.037	0	SYT4
0	2.71449115861241	0.594	0.029	0	SYT5
0	4.28974937780738	0.803	0.071	0	SYT7
0	1.12315283653628	0.76	0.33	0	SYTL2
0	0.460491136493622	0.78	0.562	0	TACC2
0	-0.308577053131657	0.63	0.233	0	TAF11
0	0.468840820488685	0.664	0.337	0	TAF1B
0	0.700067729753887	0.831	0.266	0	TAF1D
0	1.8191038530116	0.663	0.354	0	TAF4B
0	0.953281089432141	0.374	0.056	0	TAF9
0	2.10255033607484	0.826	0.109	0	TAGLN3
0	-3.28210249302244	0.534	0.781	0	TANC1
0	0.536931346187096	0.987	0.801	0	TANC2
0	-0.391686797967947	0.689	0.348	0	TAPBP
0	1.57406210779249	0.969	0.467	0	TARBP1
0	1.45681905517474	0.914	0.44	0	TASP1
0	-0.352180242167076	0.703	0.353	0	TATDN3
0	0.610232066653592	0.902	0.504	0	TBC1D19
0	1.05949553679702	0.613	0.165	0	TBC1D24
0	2.5702194762443	0.51	0.131	0	TBC1D30
0	0.562976519963079	0.93	0.617	0	TBC1D32
0	-0.542166905597592	0.753	0.384	0	TBC1D4
0	0.838580509489654	0.746	0.504	0	TBC1D8
0	-0.360706223571271	0.879	0.506	0	TBCA
0	0.266876115210617	0.959	0.653	0	TBCK
0	0.874865967403405	0.699	0.184	0	TBPL1
0	3.31015842515498	0.477	0.019	0	TBR1
0	0.863608229065388	0.896	0.341	0	TBRG1
0	1.25125759749438	0.621	0.091	0	TCAF1
0	0.263024901142915	0.736	0.343	0	TCAIM
0	0.635023691556492	0.667	0.202	0	TCEA2
0	1.10603299580904	0.581	0.116	0	TCEAL1
0	2.14686941710602	0.723	0.089	0	TCEAL2
0	0.750303519844008	0.478	0.08	0	TCEAL3
0	1.68419543148547	0.478	0.047	0	TCEAL5
0	1.94957615964989	0.447	0.041	0	TCEAL6
0	0.605116744552821	0.536	0.122	0	TCEAL7
0	0.599746962025528	0.424	0.095	0	TCEAL8
0	0.61934797931184	0.716	0.25	0	TCEB1
0	0.830352270858829	0.951	0.459	0	TCERG1
0	3.87521325734598	0.535	0.203	0	TCERG1L
0	-2.60511042644129	0.912	0.963	0	TCF12
0	0.320112706466606	0.586	0.202	0	TCP1
0	2.63112354231093	0.287	0.029	0	TCTEX1D1
0	1.35263697709256	0.726	0.319	0	TCTEX1D2
0	0.466498589471306	0.456	0.15	0	TDP2
0	0.618888479884856	0.698	0.21	0	TDRP
0	0.280669394996806	0.765	0.39	0	TECPR1
0	1.16287640183857	0.842	0.582	0	TENM1
0	2.65258409601627	0.984	0.712	0	TENM2
0	3.22877558973821	0.878	0.547	0	TENM3
0	1.56444481868664	0.97	0.617	0	TENM4
0	0.552865076888798	0.815	0.498	0	TERF2IP
0	1.62213622300729	0.498	0.174	0	TESC
0	4.10759602541925	0.518	0.048	0	TESPA1
0	0.325682461877895	0.633	0.327	0	TEX9
0	0.671753062078293	0.552	0.16	0	TFDP1
0	0.408797074684985	0.959	0.79	0	TFDP2
0	1.81980997392981	0.435	0.052	0	TGFBR3L
0	0.25674829379214	0.631	0.269	0	TGS1
0	0.715029642843516	0.333	0.058	0	THOC3
0	0.75851201764671	0.687	0.146	0	THOC7
0	2.15273597147334	0.999	0.976	0	THRB
0	0.288953106166941	0.5	0.138	0	THUMPD1
0	2.01605361667141	0.936	0.163	0	THY1
0	0.37675665553843	0.58	0.149	0	THYN1
0	1.59180995013206	0.75	0.572	0	TIAM2
0	0.489569205289373	0.456	0.108	0	TIMM13
0	0.735960247087223	0.584	0.237	0	TIMM17A
0	0.339137296258713	0.441	0.108	0	TIMM21
0	0.330288747937491	0.6	0.25	0	TIMM23
0	0.435530469681102	0.427	0.133	0	TIMM50
0	0.93583108842804	0.705	0.239	0	TIPRL
0	0.528423906734906	0.995	0.98	0	TLK1
0	3.84212286428995	0.402	0.067	0	TLK2P1
0	-5.95595673344628	0.008	0.271	0	TLR4
0	0.471692096959167	0.731	0.239	0	TM2D3
0	-0.508715283982085	0.421	0.111	0	TM6SF1
0	0.380398899436512	0.781	0.303	0	TM7SF3
0	-0.347651087505702	0.801	0.429	0	TM9SF2
0	0.428376155381251	0.91	0.404	0	TMA7
0	-5.2463796031646	0.032	0.223	0	TMC6
0	0.429825113090781	0.671	0.274	0	TMCO3
0	0.273794996808491	0.703	0.232	0	TMEM106B
0	1.72286754233075	0.335	0.031	0	TMEM106C
0	1.17301352631788	0.899	0.54	0	TMEM108
0	0.527896498093198	0.93	0.676	0	TMEM117
0	0.862361025286763	0.717	0.422	0	TMEM120B
0	-5.11889888783543	0.008	0.133	0	TMEM125
0	0.333234700055555	0.413	0.095	0	TMEM126A
0	0.361159897943982	0.418	0.13	0	TMEM127
0	2.62250718919175	0.859	0.196	0	TMEM130
0	1.48767999173515	0.972	0.629	0	TMEM132B
0	2.15176594836388	0.964	0.698	0	TMEM132D
0	-5.44559182428706	0.332	0.709	0	TMEM144
0	1.31954451680682	0.662	0.143	0	TMEM145
0	2.00754622212732	0.819	0.141	0	TMEM14A
0	0.89867508271746	0.615	0.273	0	TMEM150C
0	2.9190063634733	0.607	0.032	0	TMEM151B
0	3.34279452829336	0.379	0.015	0	TMEM155
0	1.13448765220595	0.617	0.085	0	TMEM160
0	0.449757297368171	0.533	0.139	0	TMEM169
0	0.481699068727285	0.656	0.212	0	TMEM170B
0	3.1914698585289	0.912	0.13	0	TMEM178A
0	1.66767057800586	0.986	0.597	0	TMEM178B
0	1.38189614116592	0.301	0.023	0	TMEM179
0	0.357417147648427	0.931	0.585	0	TMEM181
0	0.769975701713424	0.441	0.152	0	TMEM183A
0	0.926533332410427	0.325	0.034	0	TMEM191A
0	0.823590703899836	0.357	0.027	0	TMEM191B
0	0.988381874160693	0.587	0.248	0	TMEM2
0	0.569234970101225	0.795	0.258	0	TMEM205
0	1.49567585526075	0.942	0.54	0	TMEM232
0	-5.5919829448692	0.028	0.269	0	TMEM235
0	0.978132668568158	0.42	0.086	0	TMEM237
0	1.51339041545088	0.772	0.446	0	TMEM241
0	0.340256335102391	0.522	0.151	0	TMEM242
0	1.24649064975004	0.594	0.1	0	TMEM246
0	1.37002073355929	0.547	0.149	0	TMEM25
0	0.368563685811069	0.427	0.099	0	TMEM261
0	5.13953531416147	0.81	0.067	0	TMEM261P1
0	2.13108612900672	0.478	0.117	0	TMEM35
0	1.29946975395378	0.656	0.235	0	TMEM38A
0	-0.401151783419697	0.769	0.459	0	TMEM41B
0	-0.376971993625709	0.562	0.252	0	TMEM50A
0	0.3442279089656	0.626	0.213	0	TMEM55A
0	0.38914281069433	0.846	0.376	0	TMEM57
0	1.85598155187164	0.946	0.22	0	TMEM59L
0	-6.82392950089018	0.119	0.565	0	TMEM63A
0	0.325175116928151	0.555	0.19	0	TMEM63B
0	1.52156233576374	0.596	0.208	0	TMEM63C
0	1.81479850977707	0.768	0.259	0	TMEM67
0	1.17386962684141	0.354	0.071	0	TMEM70
0	2.01529957353284	0.326	0.013	0	TMEM74B
0	0.681217496801907	0.504	0.122	0	TMEM8B
0	0.549927198425493	0.531	0.149	0	TMEM9
0	0.765494006439435	0.525	0.12	0	TMEM97
