p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_symbol
1.64024681964369e-123	-0.173249234558076	0.484	0.119	6.68384176536609e-119	Rbm12b1
1.70256085868649e-123	-3.71929531134547	0.138	0.411	6.93776524306156e-119	Eya1
2.01271798438137e-123	1.46603861750415	0.371	0.027	8.20162451455565e-119	Tmem74b
2.09173589828707e-123	2.03305312399975	0.501	0.134	8.52361461192998e-119	Cux2
2.12543428717569e-123	-0.752963257590449	0.687	0.293	8.66093217681223e-119	Sidt2
2.17802509031648e-123	0.738784783793951	0.444	0.065	8.87523444053061e-119	Uhmk1
2.28313896103639e-123	0.236907330938142	0.492	0.102	9.30356295232719e-119	Armc2
2.29816713873752e-123	0.750182441365049	0.589	0.178	9.3648012736415e-119	Napepld
2.35680866212544e-123	-1.16191110447039	0.607	0.256	9.60375961729495e-119	Ankrd16
2.37340881434035e-123	-8.42245795705607	0.136	0.226	9.67140357755551e-119	Ctss
2.42980206331336e-123	-0.448339079689811	0.28	0.046	9.90120042779562e-119	Prickle4
2.57755120800381e-123	0.417251935100559	0.419	0.064	1.05032634174947e-118	Bloc1s3
2.70093565387717e-123	0.285948757055243	0.495	0.112	1.10060426959841e-118	Pbx2
2.82909159154611e-123	-1.24428879558956	0.859	0.556	1.15282653263912e-118	Efcab14
3.08008526219498e-123	-0.0751101323460874	0.618	0.203	1.25510394349183e-118	Gcn1l1
3.14182738075828e-123	0.910853830382473	0.521	0.118	1.28026323938519e-118	Pus1
3.38901745534252e-123	0.478163361018463	0.45	0.075	1.38099072287752e-118	Enkd1
3.4698215360342e-123	-1.42462078518675	0.202	0.106	1.41391757771858e-118	Nkiras2
3.54526586640876e-123	-1.87190421951956	0.75	0.49	1.44466038790291e-118	Adrbk2
3.644681627802e-123	-3.86711353610231	0.055	0.258	1.48517131651304e-118	Dcxr
3.71496286168542e-123	1.64673362270139	0.469	0.111	1.51381021650819e-118	Klhl3
3.89103608798207e-123	-1.55095517852831	0.715	0.424	1.58555829549181e-118	Bcl2
4.39463821668154e-123	-0.441425965503038	0.623	0.242	1.79077112691556e-118	Pdcl
4.65939718903355e-123	-2.51279607681726	0.144	0.287	1.89865776055928e-118	Batf
4.6759892227479e-123	0.0751840144432609	0.796	0.416	1.90541884837754e-118	Arfgef2
4.68347196724867e-123	0.588671449930811	0.729	0.331	1.90846799193416e-118	Gm5507
4.70424170969224e-123	-1.08225779004914	0.698	0.332	1.91693145428249e-118	Usp40
4.73520460908053e-123	2.07032664021986	0.326	0.007	1.92954852615423e-118	Gm35685
4.81372036619747e-123	1.62605801231619	0.43	0.062	1.96154291202181e-118	Samd15
4.82988296073889e-123	-0.19264059824256	0.72	0.306	1.96812900767149e-118	Upf1
4.93003095005309e-123	0.546854439768918	0.44	0.068	2.00893831183713e-118	Atxn7l2
5.54308509538743e-123	0.587337550553448	0.568	0.159	2.25875174551942e-118	Clmp
5.96168624970282e-123	-1.83072092136771	0.599	0.315	2.4293275298914e-118	Twsg1
6.56457102125776e-123	-0.573727141650908	0.822	0.44	2.67499704545233e-118	Syap1
6.60398149145514e-123	1.7718771968974	0.377	0.028	2.69105641795306e-118	Lyzl4
6.8173015441641e-123	-0.788725223919117	0.843	0.474	2.77798220623143e-118	Cep350
7.1155222936217e-123	1.26167590870253	0.445	0.066	2.89950417942791e-118	Nabp1
7.40742415605865e-123	3.39845022174153	0.309	0.002	3.01845126935234e-118	LOC105244038
7.92402540201974e-123	-0.239704536706058	0.611	0.198	3.22896111106902e-118	Atxn3
8.96694415154485e-123	0.668907404790944	0.527	0.13	3.65394007231301e-118	Samd5
9.32586713062931e-123	0.484136212100111	0.522	0.121	3.80019759706014e-118	Sord
9.64000508263162e-123	-0.0117253032791016	0.608	0.193	3.92820567112156e-118	Abhd17c
9.77753806072408e-123	0.0212586416722589	0.635	0.218	3.98424898436446e-118	Ints3
1.20486437101672e-122	3.88851305099573	0.354	0.048	4.90970182545602e-118	Crhr1
1.25264136867942e-122	-0.287352705251266	0.706	0.292	5.10438831323177e-118	Mthfd1
1.25932456745996e-122	-3.81031200822259	0.096	0.123	5.13162167994259e-118	Sh3d21
1.31489651395175e-122	-0.153742666997708	0.621	0.205	5.35807180470199e-118	Csrp2bp
1.31673578644596e-122	-0.943423755800755	0.646	0.282	5.36556665618862e-118	Tmem260
1.35089178094505e-122	2.06287169652899	0.361	0.021	5.504748918173e-118	Gm7818
1.54947018551247e-122	-4.13862219689262	0.067	0.261	6.31393605894474e-118	X4932438H23Rik
1.54947783841579e-122	-4.20191863899965	0.021	0.165	6.31396724376052e-118	Tnfaip2
1.57506424630442e-122	-0.892898458033132	0.381	0.127	6.41822929726588e-118	X0610009L18Rik
1.63164103378064e-122	-0.496667759809992	0.465	0.113	6.64877404855273e-118	Jrkl
1.668027759664e-122	4.13970445252886	0.476	0.143	6.79704631785482e-118	Gm28905
1.70453227488373e-122	0.0235363260341268	0.596	0.196	6.94579856692369e-118	Phf1
1.71923970978107e-122	-4.73476699320473	0.334	0.524	7.00572989338687e-118	Cpm
1.98387580745595e-122	0.669891037660766	0.816	0.432	8.08409552780224e-118	Ccdc38
2.21953278367504e-122	-0.800274921874927	0.72	0.343	9.0443741401974e-118	Map4k5
2.38336958595989e-122	0.776242501410014	0.577	0.188	9.71199272582797e-118	X9230110C19Rik
2.45787765884651e-122	2.73694016694838	0.347	0.017	1.00156056720336e-117	Gm32091
2.93715920550523e-122	0.142896876279039	0.495	0.114	1.19686300465132e-117	Mnt
2.94196028126671e-122	-0.55581128867347	0.479	0.143	1.19881939501337e-117	Tysnd1
3.16020309022017e-122	3.47271021389136	0.348	0.037	1.28775115723382e-117	C730002L08Rik
3.27553550356712e-122	-0.71673429165146	0.776	0.385	1.33474796234857e-117	Snx24
3.35195308199809e-122	0.833773199783348	0.504	0.108	1.3658873613834e-117	Fosl2
4.03033131825153e-122	-4.48759628687293	0.062	0.203	1.64231970887431e-117	Pdgfrl
4.39941838919625e-122	-0.465751959232093	0.587	0.198	1.79271899941358e-117	Rilpl2
4.47555540509211e-122	-1.14207963448309	0.662	0.346	1.82374407202099e-117	Gpr108
4.49182015350757e-122	-1.00905023871297	0.721	0.337	1.8303717943528e-117	Supt3
4.6995029277751e-122	1.66756252336455	0.352	0.018	1.91500044803908e-117	Gm32391
4.74999100906752e-122	-1.05113387207723	0.857	0.54	1.93557383628492e-117	Sesn1
4.84789338425254e-122	-3.65066053239641	0.263	0.344	1.97546807514907e-117	Ifngr1
5.03976981580233e-122	1.47878959041111	0.501	0.108	2.05365580224129e-117	Rasgef1b
5.21163353391411e-122	-0.471236146818072	0.765	0.364	2.12368854873466e-117	Ikzf5
5.32085087428191e-122	-0.120145486746985	0.588	0.185	2.16819352276114e-117	Mettl14
5.37860431979739e-122	-0.534105278503578	0.657	0.261	2.19172747427424e-117	Cog3
5.56952804936203e-122	-0.635091570865131	0.945	0.696	2.26952698483454e-117	Tulp4
5.57539280111888e-122	-0.109160140708719	0.755	0.351	2.27191681252793e-117	Tmem259
5.58031285197634e-122	-1.07996586931288	0.689	0.359	2.27392168405184e-117	Scpep1
5.67336793431612e-122	-0.217443653966177	0.592	0.191	2.31184069955448e-117	Hip1r
5.91441081369899e-122	1.70680058591732	0.308	0.002	2.4100632624742e-117	Gm10848
6.34000138156403e-122	5.61911596547132	0.307	0.011	2.58348716297353e-117	Cbln4
6.49216618035738e-122	-4.62059389940701	0.005	0.151	2.64549279683383e-117	LOC102632053
7.62213342898229e-122	-0.172164056462611	0.523	0.148	3.10594315097599e-117	Usp30
8.87602854363019e-122	0.569665277545569	0.877	0.551	3.61689287124387e-117	Gm7232
8.91173395010853e-122	-0.573646293731933	0.119	0.096	3.63144246732973e-117	Mir326
9.37784680868428e-122	1.30559370602467	0.425	0.057	3.82137879607076e-117	Bid
9.47688960070585e-122	-0.486748139147531	0.804	0.434	3.86173774339163e-117	Sh3kbp1
1.05637470218924e-121	-0.846327796293008	0.828	0.462	4.30462127395092e-117	Phc3
1.13906439860775e-121	-0.334125244771643	0.012	0.193	4.64157351788672e-117	Gm5637
1.1938580192884e-121	-0.0976550636291191	0.702	0.397	4.86485204279831e-117	Rpl36a.ps2
1.20663622122117e-121	-0.848165167604122	0.792	0.423	4.91692193785415e-117	Nsmaf
1.26090590300249e-121	0.821969692599852	0.501	0.106	5.13806546414484e-117	Slc5a5
1.289143728402e-121	-0.0159178164569234	0.57	0.262	5.25313177886529e-117	Gm5446
1.37784718501212e-121	-4.67098406286775	0.039	0.197	5.61458949420588e-117	Apcdd1
1.73606766423741e-121	-0.168158724082982	0.677	0.262	7.07430212500103e-117	Gmeb2
1.8324800452346e-121	-0.402074922093354	0.538	0.16	7.46717293632649e-117	Fam160b1
2.0524166039202e-121	0.243101997114588	0.468	0.106	8.36339241931441e-117	X4933408J17Rik
2.6209594083195e-121	-0.511352530649275	0.749	0.344	1.06801474929611e-116	Pogz
2.6829059326108e-121	-1.01070010230925	0.761	0.397	1.09325733847957e-116	Lrp6
2.94774609179218e-121	-0.664839207886292	0.619	0.241	1.2011770549444e-116	Ercc6l2
3.02756361640155e-121	0.232121863180915	0.66	0.246	1.23370189804747e-116	Gm608
3.08912232730171e-121	-1.7335581750974	0.952	0.802	1.25878645715217e-116	Arhgef12
3.09221980534409e-121	-4.27384001731422	0.009	0.116	1.26004864847966e-116	Gata2
3.21708275750496e-121	3.26832294686586	0.321	0.01	1.31092905285569e-116	Kcns1
3.27573677938948e-121	-0.485393575271197	0.435	0.096	1.33482998023342e-116	Gm34304
3.52191813354457e-121	0.0545617000260368	0.607	0.207	1.43514642023808e-116	X3632451O06Rik
4.06578141866527e-121	1.28434992328223	0.294	0	1.65676527029191e-116	Adra1d
4.3306299160739e-121	2.62896571569688	0.313	0.005	1.76468838450096e-116	Gm11419
4.67756969311175e-121	1.08642561636222	0.44	0.065	1.90606287424611e-116	X2210404O09Rik
4.76392187658205e-121	-4.81060439094693	0.127	0.165	1.94125052548842e-116	Emr1
5.11829661507467e-121	-2.69070544095126	0.63	0.584	2.08565468767678e-116	Usp54
5.12424015554177e-121	0.293941704214925	0.48	0.095	2.08807662098172e-116	Gas2
5.30266031464861e-121	-0.746487602055029	0.827	0.465	2.16078105161616e-116	Peli1
5.34571116070278e-121	-0.394699042228205	0.207	0.223	2.17832384087477e-116	Gm18588
5.35130357636706e-121	1.95341977335957	0.345	0.016	2.18060269433381e-116	BC049635
5.50454049460155e-121	0.142271144269327	0.381	0.073	2.24304520614519e-116	BC051226
5.56972984559268e-121	-0.248383964900537	0.753	0.359	2.26960921478056e-116	Igbp1
5.68364465857898e-121	-1.96516831623773	0.417	0.24	2.31602836192435e-116	Tspan4
5.77116736501734e-121	-5.4829773519841	0.011	0.133	2.35169298957092e-116	Atp2a3
5.79232266929262e-121	0.121667052320326	0.778	0.594	2.36031356451005e-116	Rtkn
5.95679933113403e-121	-0.68387464587416	0.71	0.32	2.42733615944381e-116	Tcp11l2
6.00588432782439e-121	-0.453254142709238	0.642	0.497	2.44733780474516e-116	Gm21540
6.01775103697898e-121	0.236504950707018	0.668	0.284	2.45217337005857e-116	Nom1
6.21676652432913e-121	-0.442870797113381	0.867	0.517	2.53327019099888e-116	Mtmr3
6.33573594433371e-121	-2.3997133484151	0.711	0.594	2.58174903995654e-116	Sdc2
6.39957173071177e-121	-0.19096485911126	0.665	0.253	2.60776148454774e-116	Setdb1
6.94915983398209e-121	-4.68848100072466	0.014	0.137	2.83171314074936e-116	Slco1b2
7.01013264761602e-121	0.0407551460520148	0.57	0.161	2.85655895257705e-116	Zfp952
7.2195745883664e-121	-0.343112591962615	0.962	0.78	2.94190444901342e-116	Mnat1
8.12840818958601e-121	-0.187647790155616	0.817	0.454	3.3122450531744e-116	Atp13a3
9.87523767261872e-121	-3.23271239743196	0.484	0.534	4.0240605992154e-116	Agl
1.02047416874844e-120	1.25859056368625	0.833	0.774	4.15833019023302e-116	Lmo7
1.02266110202377e-120	-0.279444108008234	0.842	0.472	4.16724172463665e-116	Arntl
1.14540727118413e-120	-5.73344227783122	0.148	0.22	4.66742008934823e-116	Ptprb
1.16496112960015e-120	-5.04683201872154	0.042	0.223	4.74710010700765e-116	Gbp7
1.35029068850755e-120	-0.639441589327839	0.677	0.716	5.5022995265994e-116	H3f3c
1.36177212258485e-120	-1.91646587435736	0.433	0.203	5.54908522232102e-116	X2810468N07Rik
1.36266055757048e-120	-0.197595413009243	0.595	0.196	5.55270550604394e-116	Haus1
1.45308552416059e-120	0.0158239882616531	0.426	0.07	5.92117820240199e-116	Pnpla3
1.45752706415683e-120	0.19821906369229	0.692	0.28	5.93927703373268e-116	Me1
1.48876888762096e-120	1.77265346191965	0.409	0.048	6.06658434016664e-116	Zfp811
1.57680241682252e-120	-0.787738563504968	0.59	0.239	6.42531216831008e-116	X2210016F16Rik
1.84553738108548e-120	0.501740069050314	0.681	0.274	7.52038027418522e-116	Gm5523
1.92874590260544e-120	0.0460966862011789	0.913	0.595	7.8594466785269e-116	Klf9
2.06611859679567e-120	-1.24841060945603	0.831	0.513	8.41922667008266e-116	Desi2
2.20662373622523e-120	0.0942760862039234	0.504	0.116	8.9917710627442e-116	Surf6
2.24305782330075e-120	0.336103833542183	0.557	0.159	9.14023632416823e-116	Hpcal1
2.30413668304546e-120	-0.793871758240174	0.779	0.384	9.38912656974194e-116	Taf3
2.40673701875157e-120	0.045433429528889	0.603	0.193	9.80721267771076e-116	Znfx1
2.41669803106782e-120	-0.324839314975897	0.843	0.492	9.84780280679828e-116	Ctnnbl1
2.4984741912562e-120	-0.891107294592486	0.884	0.556	1.01810324819499e-115	Prpsap1
2.85570358692398e-120	-0.61389730998255	0.897	0.566	1.16367065463565e-115	Fam193b
2.86787655457424e-120	0.097070683659279	0.448	0.093	1.16863101722346e-115	Alkbh2
2.93890722638402e-120	-3.68137185704736	0.055	0.202	1.19757530567922e-115	LOC105246158
3.0631957414402e-120	-0.113710911070913	0.523	0.139	1.24822163267947e-115	Ankzf1
3.22834248956681e-120	-0.606424256020564	0.516	0.17	1.31551728107358e-115	Vps37c
3.449901470242e-120	-2.00758385376915	0.226	0.154	1.40580035010891e-115	Zdhhc12
3.46190342965557e-120	-0.458627331820857	0.609	0.224	1.41069102855035e-115	Noc3l
3.49413992656271e-120	-1.02784917319464	0.856	0.53	1.42382707867504e-115	Calu
3.59166689312571e-120	1.58307019821487	0.3	0.001	1.4635683422798e-115	Gm3696
3.83970724484243e-120	-0.191342123946484	0.537	0.156	1.56464230520084e-115	Pank3
3.85222979933729e-120	0.196595572531737	0.672	0.261	1.56974512093195e-115	X3000002C10Rik
4.01588658544719e-120	0.867214448308616	0.43	0.062	1.63643362470388e-115	Jmjd4
4.15597030392405e-120	-0.100003534011839	0.61	0.205	1.69351633914601e-115	Dzip1
4.3972245642954e-120	3.21777430654828	0.315	0.009	1.79182503770473e-115	Tmem74
4.72670850645034e-120	0.349092632261757	0.697	0.294	1.92608644929345e-115	Gm11993
4.84046100322879e-120	0.37403582885183	0.371	0.036	1.9724394542057e-115	X1700039M10Rik
5.36945454248111e-120	-5.68796712768128	0.044	0.191	2.18799903151563e-115	Fn1
5.59350784840347e-120	-1.49061585988677	0.595	0.296	2.27929851314593e-115	Rcbtb1
5.89780643234324e-120	2.61881839335431	0.358	0.022	2.40329714311555e-115	Klhl40
6.36503052880655e-120	0.409161021452166	0.755	0.429	2.59368629018338e-115	Lrrc8d
6.66367430470661e-120	3.87191392676931	0.309	0.011	2.7153806424249e-115	Lhfpl5
7.04626363877142e-120	-0.316976889921749	0.726	0.32	2.87128197016297e-115	Ttll5
7.12220609062759e-120	-0.391791387940123	0.427	0.102	2.90222775986984e-115	Gm11974
7.91696501465923e-120	0.457690748398796	0.919	0.635	3.22608407382349e-115	Laptm4b
8.50029405956515e-120	-3.42879957957153	0.009	0.127	3.4637848263322e-115	Gm694
8.66361423290132e-120	-0.597325329941557	0.759	0.367	3.53033616376496e-115	Ppp4r1
8.67079042735228e-120	1.15384558215237	0.449	0.073	3.53326039124178e-115	X6330403A02Rik
9.1709726840303e-120	-3.39454059232932	0.164	0.376	3.73707965901551e-115	Hsd11b1
1.02051077766824e-119	-0.607700690020089	0.624	0.223	4.15847936792032e-115	Zfp738
1.25635546929261e-119	-0.422028646728482	0.776	0.396	5.11952290182047e-115	Aatf
1.27348251617529e-119	-2.3257826787228	0.707	0.568	5.18931390516271e-115	Pou2f1
1.46092431594613e-119	-0.285433709689075	0.787	0.4	5.95312049504888e-115	Abl2
1.506932910506e-119	-1.43149066223956	0.519	0.319	6.14060091702091e-115	Ninj1
1.5788262408598e-119	-0.219131392888353	0.493	0.135	6.43355904887959e-115	LOC105242620
1.60680698249326e-119	0.139734009815077	0.579	0.171	6.54757777296177e-115	Ipmk
1.62307827481436e-119	-1.1488324638626	0.586	0.266	6.61388166204103e-115	Nup54
2.10546443420853e-119	-1.00349558367022	0.507	0.157	8.57955702295632e-115	Scly
2.26856022334205e-119	-3.3658782263348	0.205	0.467	9.24415605409651e-115	Foxo1
2.37743238665913e-119	-1.17763641238968	0.514	0.16	9.68779923239728e-115	Cyp3a13
2.41800700487563e-119	0.498314359615907	0.457	0.086	9.8531367441677e-115	D130017N08Rik
2.47994452734917e-119	-0.788497779052449	0.762	0.378	1.01055259544951e-114	Eftud1
2.5089607701354e-119	0.355457401535324	0.639	0.279	1.02237642422247e-114	Wbscr16
2.55893684575998e-119	-0.91571779663254	0.779	0.424	1.04274117527873e-114	Dcaf17
2.6749088086718e-119	-0.724002719157347	0.725	0.333	1.08999859044567e-114	Msantd2
2.73134729101998e-119	0.452887944003585	0.519	0.135	1.11299670761773e-114	Tbc1d25
2.96691428117113e-119	-2.69870871280502	0.311	0.48	1.20898790043443e-114	Map3k1
3.48126108436221e-119	-1.19607371379707	0.57	0.309	1.41857907926676e-114	Nat6
3.54032495349274e-119	0.292497016620118	0.413	0.097	1.44264701529876e-114	Gm7049
3.6089961688921e-119	2.36875389809576	0.349	0.02	1.47062984886184e-114	Hrk
3.63076328504702e-119	-0.29694105893212	0.521	0.143	1.47949973102381e-114	Zfp874b
3.64440865303469e-119	-0.474659311592251	0.586	0.567	1.48506008202511e-114	Gm17241
3.67084784075235e-119	-4.56645814040648	0.041	0.224	1.49583378662817e-114	Fzd6
4.7253171415221e-119	-0.235593636447471	0.928	0.795	1.92551948199884e-114	Rngtt
4.84299143321625e-119	-2.0992741906152	0.408	0.21	1.97347057912129e-114	Slc30a1
5.07812918609351e-119	-1.56567538406804	0.633	0.342	2.06928686204124e-114	Tbcel
5.14616990612345e-119	-0.295697915508086	0.64	0.25	2.09701277504624e-114	Afg3l1
5.39697095629692e-119	-0.427954556534087	0.488	0.149	2.19921169498143e-114	Leng9
5.39750899901027e-119	-0.0299717491311231	0.58	0.173	2.1994309420067e-114	Zfp930
6.0640354571262e-119	0.215134577661175	0.837	0.474	2.47103380842435e-114	Gm6472
6.58648590958418e-119	0.0394342236948839	0.672	0.262	2.68392714329646e-114	Aacs
6.63560611022146e-119	-0.503494657472469	0.482	0.134	2.70394313385414e-114	X4732491K20Rik
6.99093299036407e-119	-0.769606028108343	0.795	0.433	2.84873528424345e-114	Ufl1
7.01836130543485e-119	0.441969414325534	0.612	0.202	2.85991204835165e-114	Tubgcp6
7.19388223176339e-119	-0.411040139715377	0.079	0.28	2.93143507062127e-114	LOC101056221
7.61223764540629e-119	-3.54788206365096	0.022	0.181	3.10191071812661e-114	Tmem140
8.85981220221992e-119	0.172675539437454	0.841	0.546	3.6102848742826e-114	Depdc5
9.28297240512611e-119	-2.02150576675409	0.556	0.401	3.78271842536484e-114	Hsdl2
9.31187390489573e-119	-0.331547820035771	0.61	0.213	3.79449549750596e-114	Yy1
1.03336831680733e-118	0.638433001252044	0.586	0.178	4.21087255415819e-114	Gm14388
1.04587049095519e-118	-0.246726989817811	0.919	0.697	4.26181766359332e-114	Spata5
1.12137304341672e-118	0.0371765087393854	0.745	0.348	4.56948301461878e-114	Mpdz
1.210105701029e-118	-6.36461804378127	0.026	0.134	4.93105972112305e-114	Cldn11
1.24253817427869e-118	-0.118137164108332	0.546	0.154	5.06321880636825e-114	Cep104
1.24445061126257e-118	-0.401131105016936	0.714	0.319	5.07101179583384e-114	Ubxn8
1.57596946155238e-118	0.251419579600837	0.449	0.105	6.4219179588798e-114	Tnfrsf12a
1.58013061016412e-118	-0.953469245971803	0.998	0.888	6.43887422335777e-114	Pnisr
1.8448550975235e-118	0.80442775272187	0.446	0.076	7.51760003689852e-114	Ano8
1.98299667077439e-118	3.10458974946654	0.411	0.082	8.08051313373858e-114	Gsg1l
2.40339586051986e-118	-0.111904924111532	0.426	0.093	9.79359779203239e-114	X1500015A07Rik
2.43513322441346e-118	-0.237075810625399	0.917	0.761	9.92292437616243e-114	Immp2l
2.50622833928481e-118	0.268007114189554	0.647	0.245	1.02126298597517e-113	Slc45a4
2.51680668853485e-118	0.904971364958497	0.557	0.155	1.02557355751106e-113	Igfbp4
2.66776487478159e-118	-0.535836926824921	0.763	0.371	1.08708750882475e-113	X2610035D17Rik
2.66887790054304e-118	-1.02421482737144	0.446	0.112	1.08754105569228e-113	Arhgap27
2.6983440781279e-118	-0.475955801466436	0.786	0.396	1.09954822839634e-113	Fam171a1
2.70583378077434e-118	-5.05570653574443	0.004	0.124	1.10260020732774e-113	Tbx2
3.16290405916249e-118	0.101526368689717	0.539	0.218	1.28885177506812e-113	Gm5605
3.32130790064115e-118	0.301952222669015	0.419	0.074	1.35339975643226e-113	Nhlrc1
3.36470954962864e-118	-4.22742746567936	0.02	0.189	1.37108549437817e-113	Kirrel2
3.41400281140069e-118	0.104935806197567	0.591	0.183	1.39117200561767e-113	Pik3cb
3.43080834337847e-118	1.332848886431	0.47	0.089	1.39802009184329e-113	X1190002N15Rik
3.64175317231223e-118	0.00447637244861454	0.692	0.285	1.48397800018551e-113	Dhx8
3.8353027776753e-118	2.46191911676318	0.337	0.015	1.56284752887491e-113	Gm34832
3.92510842323775e-118	0.720259009983163	0.829	0.458	1.59944243138515e-113	Gm3375
3.9686436279312e-118	-2.3095609487789	0.711	0.59	1.61718259194568e-113	Phkb
4.06471691252126e-118	-4.46447224598124	0.018	0.188	1.65633149468329e-113	Nfatc1
4.19383311352417e-118	-0.988779109224676	0.837	0.502	1.70894505542997e-113	Irf2bp2
4.37064108226216e-118	2.96582443837891	0.303	0.011	1.78099253461101e-113	Gm31450
4.4290217393873e-118	-0.564677793546778	0.688	0.327	1.80478206858293e-113	Ino80b
4.51979783665745e-118	3.9796579633266	0.311	0.012	1.84177242045954e-113	Gm20063
4.80947340932088e-118	-0.423082806410922	0.606	0.216	1.95981231956417e-113	Vps37b
5.74931807691942e-118	0.576120108057789	0.728	0.352	2.3427896231639e-113	Gm10358
6.45344251356775e-118	1.12466896438773	0.486	0.109	2.62971328985372e-113	Fen1
7.147066079985e-118	3.56888213944882	0.306	0.005	2.91235795693309e-113	Npy5r
7.36324381151068e-118	-6.01524445561162	0.024	0.116	3.00044822075249e-113	Abcc9
7.50419972308339e-118	-0.116471520391512	0.677	0.422	3.05788634515925e-113	Gm10705
8.30599844582012e-118	3.80244478707739	0.32	0.039	3.38461130668724e-113	Serinc2
8.37043618142323e-118	-0.744250977048084	0.787	0.431	3.41086903956815e-113	Pigs
8.84744560247196e-118	0.531472405301851	0.707	0.32	3.6052456085513e-113	Gm7545
9.84405929562587e-118	-0.539932149452592	0.71	0.31	4.01135572237459e-113	Strada
1.03157739801863e-117	0.0301816935882586	0.607	0.212	4.20357473918613e-113	Gm9825
1.07513880681073e-117	-0.875077182872682	0.532	0.165	4.38108312387305e-113	Taf1a
1.08010311092306e-117	0.516550818941479	0.539	0.141	4.40131216670038e-113	Gm14391
1.10669363045769e-117	0.947723585350849	0.444	0.073	4.50966587475205e-113	Ccdc159
1.21357965109527e-117	-0.282285404945183	0.75	0.352	4.94521572024811e-113	Zfp933
1.23423138864367e-117	-0.892934448102455	1	0.998	5.0293694855841e-113	ND2
1.24118512736015e-117	0.759911025643961	0.352	0.028	5.05770527547989e-113	LOC102640451
1.25225885079446e-117	0.883168020452589	0.487	0.101	5.10282959110235e-113	CK137956
1.30189574701998e-117	-0.107001385333093	0.827	0.456	5.30509497953171e-113	Tet3
1.46043322730124e-117	-3.18908880513064	0.824	0.661	5.95111935792984e-113	Slc1a2
1.49740287247819e-117	0.512818436974357	0.447	0.084	6.10176696506139e-113	Swsap1
1.53356560280339e-117	-3.7428688928734	0.169	0.292	6.24912647486355e-113	Rhbdf1
1.53374743215802e-117	-0.17894976508919	0.572	0.21	6.24986741130071e-113	Sertad1
1.54554642970779e-117	-0.426429142274312	0.631	0.228	6.29794714641628e-113	Wdr44
1.73576805393237e-117	-0.0716027964766317	0.524	0.138	7.073081242969e-113	Ppfia4
1.75274287708528e-117	-1.06210844655132	0.961	0.729	7.1422519498348e-113	Thoc2
1.86292213475243e-117	-0.84270277776594	0.718	0.359	7.59122140690269e-113	Ngly1
2.00119845632608e-117	-0.582808901859819	0.431	0.125	8.15468358968314e-113	Utp23
2.24058473150023e-117	-0.391776659367117	0.682	0.278	9.13015872239027e-113	Zbtb25
2.48800906393771e-117	-4.06974025554767	0.18	0.368	1.01383881346398e-112	Limd1
2.61879189607473e-117	-0.855575813405467	0.557	0.231	1.06713150973149e-112	Slc39a13
2.63874135176174e-117	1.39256200766489	0.378	0.034	1.07526071342939e-112	Gm32261
2.78160277156859e-117	1.88518159093154	0.418	0.075	1.13347531338649e-112	Prss12
2.82957098972557e-117	-0.274014018094636	0.552	0.169	1.15302188260327e-112	Pus3
2.98222502753997e-117	-2.99432741683849	0.557	0.632	1.21522687647226e-112	Reep3
3.29501194431556e-117	-5.10450964311387	0.1	0.197	1.34268441718915e-112	Dock8
3.48687882077651e-117	-0.103037478422047	0.916	0.627	1.42086825067822e-112	LOC102636463
3.74534965569291e-117	-0.420033961218612	0.099	0.331	1.5261925311983e-112	Rn4.5s.ps2
3.87997112490235e-117	-0.292744833568374	0.459	0.097	1.58104943368646e-112	Pogk
3.90498242436498e-117	-0.390046274293891	0.858	0.526	1.59124128810449e-112	Gm12696
4.90738523734927e-117	-5.36927888317532	0.007	0.13	1.99971041036745e-112	Sox10
5.07599449042903e-117	-1.42619786630823	0.73	0.474	2.06841699490493e-112	Fuca1
5.26279388060867e-117	-0.415180626396229	0.832	0.465	2.14453587840923e-112	Smek1
5.76295678814749e-117	-0.0738991051302627	0.515	0.13	2.34834726160222e-112	Ubox5
5.81039029104054e-117	-0.410367179471901	0.598	0.216	2.36767593969611e-112	Eral1
6.31031443318721e-117	0.169552094153689	0.785	0.397	2.57139002837946e-112	Pcdh17
6.7829731281093e-117	-0.52289263145548	0.349	0.107	2.76399371997326e-112	Gm16845
6.78703998247388e-117	0.0956249900753612	0.533	0.14	2.76565092245828e-112	Dnajc14
7.09721857229202e-117	2.31171586417076	0.303	0.004	2.89204559602327e-112	Gm34561
7.10091924549467e-117	-0.189431118969728	0.525	0.14	2.89355358334662e-112	Zfp12
7.22781864900114e-117	-1.85926713712895	0.554	0.28	2.94526382128147e-112	B4galt4
7.68121351154855e-117	-0.581907330827682	0.181	0.283	3.13001769382092e-112	Akt2.ps
7.8495750798355e-117	-4.26974495900324	0.178	0.354	3.19862334928217e-112	Rbm47
8.79522798625104e-117	-0.547682870026951	0.549	0.193	3.58396745211743e-112	Mttp
9.10249363069111e-117	0.783788968686422	0.65	0.363	3.70917512957032e-112	Ttc27
1.02935670729088e-116	-2.21686260404291	0.768	0.677	4.1945256465396e-112	Tor1aip1
1.0393042336726e-116	2.79764333249155	0.295	0.002	4.2350608217925e-112	Chrm4
1.06736901994402e-116	2.84002116501772	0.392	0.097	4.34942201936988e-112	LOC102640042
